,id,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Touchscreen,High_resolucion,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,Cpu power,Intel Core i3,Intel Core i5,Intel Core i7,Intel Celeron Dual Core,Intel Pentium Quad Core,A4,A6,A8,A10,A12,AMD Radeon,Nvidia GeForce,Nvidia Quadro,Intel HD Graphics,AMD FirePro,Intel Iris Graphics
308,887,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12,1128,Nvidia GeForce GTX 1050,Windows 10,2.2,1369.9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
309,1139,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 7,1.88,2171.72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
310,557,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6,1128,Nvidia GeForce 940MX,Windows 10,2.8,949.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
311,182,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,1.4,1849.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
312,733,Acer,Extensa EX2540-58KR,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,2.4,559.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
313,633,Lenovo,Ideapad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000,Nvidia GeForce 920MX ,Windows 10,2.2,579.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
314,736,HP,ZBook 15,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia Quadro M2200,Windows 10,2.6,2419.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
315,952,Toshiba,Portege Z30-C-1CW,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 7,1.2,1460.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
316,297,Dell,Precision 7720,Workstation,17.3,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16,256,Nvidia Quadro M1200,Windows 10,3.42,2884.86,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
317,666,Dell,Latitude 3580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.06,955.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318,1171,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,2.1,1159.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
319,88,Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,1128,Nvidia GeForce GTX 1060,Windows 10,2.2,1449.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
320,1259,MSI,GE62 Apache,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1128,Nvidia GeForce GTX 960M,Windows 10,2.4,1229.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
321,52,HP,255 G6,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,256,AMD Radeon R4 Graphics,Windows 10,1.86,398.49,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
322,891,HP,Envy x360,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,256,Intel HD Graphics 620,Windows 10,1.42,1399.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
323,286,Lenovo,Thinkpad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 630,Windows 10,1.95,1097.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
324,898,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000,AMD Radeon R5 M420X,Windows 10,2.18,614.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
325,1284,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4,128,Intel HD Graphics 520,Windows 10,1.8,638.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
326,1126,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64,Intel HD Graphics 400,Windows 10,0.69,479.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
327,792,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.37,1970.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
328,967,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,500,Intel HD Graphics 620,Windows 10,2.04,685.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
329,1190,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000,Nvidia GeForce GTX 1050,Windows 10,2.4,819.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
330,226,Dell,Inspiron 5567,Notebook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,1000,AMD Radeon R7 M445,Windows 10,2.3,859.01,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
331,61,Dell,Vostro 5471,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.7,879.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
332,1127,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8,256,Intel HD Graphics 520,Windows 7,1.26,1895.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
333,296,Acer,Aspire A715-71G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1050 Ti,Linux,2.5,979.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
334,439,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Linux,2.0,559.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
335,401,Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,1256,Nvidia GeForce GTX 1050,Windows 10,2.9,1529.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
336,197,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,512,Intel UHD Graphics 620,Windows 10,1.49,959.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
337,93,Dell,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1060,Windows 10,2.65,1195.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
338,1122,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 7,1.43,1513.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
339,163,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1079.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
340,399,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,16,1000,Intel HD Graphics 620,Windows 10,1.13,2625.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
341,305,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000,Intel HD Graphics 505,No OS,2.2,359.99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
342,746,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256,Intel HD Graphics 620,Windows 10,0.81,1649.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
343,797,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,1.95,810.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
344,301,Asus,Rog GL702VS-GC095T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,1256,Nvidia GeForce GTX 1070,Windows 10,2.9,2122.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
345,424,Dell,Alienware 17,Gaming,17.3,IPS Panel 2560x1440,Intel Core i7 7820HK 2.9GHz,16,1256,Nvidia GeForce GTX 1070,Windows 10,4.42,2799.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
346,832,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000,Nvidia GeForce 920,Linux,2.1,519.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
347,350,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1050,Windows 10,2.06,2027.42,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
348,1228,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1128,Nvidia GeForce GTX 960M,Windows 10,2.6,1029.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
349,1048,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1128,Nvidia GeForce GTX 980M,Windows 10,4.6,2289.99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
350,1128,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1128,Nvidia GeForce GTX 1060,No OS,2.4,989.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
351,759,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Windows 10,2.1,599.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
352,221,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.74,899.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
353,707,Lenovo,ThinkPad P51s,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,512,Nvidia Quadro M520M,Windows 7,2.18,1855.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
354,1273,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,6,1000,AMD Radeon R5 M330,Windows 10,2.19,764.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
355,884,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500,Intel HD Graphics,Windows 10,2.2,369.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
356,60,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,2256,AMD Radeon 530,Windows 10,2.8,1299.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
357,758,Dell,Alienware 17,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,1256,Nvidia GeForce GTX 1070,Windows 10,4.42,2868.99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
358,905,LG,Gram 15Z970,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.08,2099.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
359,749,HP,Zbook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Xeon E3-1535M v5 2.9GHz,16,256,Nvidia Quadro M2000M,Windows 7,3.0,4389.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
360,229,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,AMD FirePro W4190M ,Windows 10,1.9,1269.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
361,961,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.36,1760.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
362,83,Lenovo,IdeaPad 320-15AST,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,128,AMD R4 Graphics,Windows 10,2.2,399.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
363,403,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1050,Linux,2.5,879.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
364,132,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.6,884.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
365,737,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,1000,Intel UHD Graphics 620,Windows 10,1.55,659.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
366,1099,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1128,Nvidia GeForce GTX 980M,Windows 10,4.3,2299.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
367,344,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.2,1579.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
368,1217,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,No OS,2.8,539.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
369,960,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256,Intel HD Graphics 520,Windows 10,1.2,1535.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
370,879,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Windows 10,2.04,839.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
371,858,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,1000,Intel HD Graphics 520,Windows 10,1.62,649.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
372,558,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,IPS Panel Full HD 1920x1080,AMD A10-Series A10-9620P 2.5GHz,6,128,AMD Radeon 530,Windows 10,1.91,568.9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
373,320,HP,Elitebook 840,Notebook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.48,1292.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
374,415,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256,AMD Radeon R5 M430,Linux,2.3,598.9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
375,190,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16,1000,Intel HD Graphics 620,Windows 10,1.42,2824.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
376,1198,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,1000,Intel HD Graphics 500,Linux,2.1,272.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
377,1007,HP,EliteBook 1040,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256,Intel HD Graphics 520,Windows 7,1.43,1449.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
378,214,Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.05,1499.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
379,12,Apple,MacBook Pro,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,Intel Core i7 2.8GHz,16,256,AMD Radeon Pro 555,macOS,1.83,2439.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
380,448,MSI,GV62 7RD-1686NL,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.2,1027.74,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
381,1119,Asus,Rog GL752VW-T4308T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1128,Nvidia GeForce GTX 960M,Windows 10,3.52,1312.49,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
382,874,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
383,781,Asus,Rog G752VS-BA171T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1256,Nvidia GeForce GTX 1070,Windows 10,4.3,2350.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
384,11,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,No OS,1.86,344.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
385,701,Lenovo,IdeaPad 320-15AST,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 2.9GHz,4,256,AMD Radeon 530,Windows 10,2.2,399.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
386,924,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,512,Intel HD Graphics 620,Windows 10,1.37,1825.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
387,280,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6,1128,Nvidia GeForce 940MX,Windows 10,2.8,859.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
388,780,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,2000,Nvidia GeForce GTX 1070M,Windows 10,4.42,3588.8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
389,1256,Asus,Rog G752VT-GC073T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1128,Nvidia GeForce GTX 970M,Windows 10,4.0,1900.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
390,555,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500,Intel HD Graphics 500,Linux,2.0,224.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
391,560,Acer,Spin SP111-31,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 2.0GHz,4,32,Intel HD Graphics 500,Windows 10,1.25,349.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
